SPT_FRSTT_DIST,SPT_SAFE_CNTER_DIST,SPT_LFDAU_DIST,MBLZ_FFPWR_CNT,LYCRG_FIREMAN_CNT,OCCU_YEAR,OCCU_MT,damagearea,DURATION_MIN,SLOPE,CLMT_RAIN,CLMT_MAXTEM,CLMT_MAXWSWD,CLMT_MAXWS,CLMT_MINTEM,CLMT_MINSP,CLMT_AVGTEM,CLMT_AVGHUMID,CLMT_AVGDEWTEM,CLMT_AVGGT,SIGUNGU_NM_고성군,SIGUNGU_NM_동해시,SIGUNGU_NM_삼척시,SIGUNGU_NM_속초시,SIGUNGU_NM_양구군,SIGUNGU_NM_양양군,SIGUNGU_NM_영월군,SIGUNGU_NM_원주시,SIGUNGU_NM_인제군,SIGUNGU_NM_정선군,SIGUNGU_NM_철원군,SIGUNGU_NM_춘천시,SIGUNGU_NM_태백시,SIGUNGU_NM_평창군,SIGUNGU_NM_홍천군,SIGUNGU_NM_화천군,SIGUNGU_NM_횡성군,WETHR_구름조금,WETHR_맑음,WETHR_비,WETHR_흐림,OCCU_DAY_목요일,OCCU_DAY_수요일,OCCU_DAY_월요일,OCCU_DAY_일요일,OCCU_DAY_토요일,OCCU_DAY_화요일,IGN_BHF_산아래,IGN_BHF_산정상,IGN_BHF_산중턱,IGN_BHF_평지,SPCNWS_CN_강풍주의보,SPCNWS_CN_건조경보,SPCNWS_CN_건조주의보,SPCNWS_CN_대설주의보,SPCNWS_CN_풍랑경보,SPCNWS_CN_풍랑주의보,SPCNWS_CN_한파경보,SPCNWS_CN_한파주의보,OBJT_ID
22,21,0,10,7,2017,5,0.05,260,21.8185997,0.0,25.7,250,10.6,12.6,999.9,18.8,55.8,8.2,25.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2779
17,9,0,10,29,2017,5,0.01,83,19.51119995,2.6,21.7,340,7.0,8.5,1006.1,16.3,54.3,6.2,22.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2782
50,28,18,10,28,2017,5,0.01,82,27.36030006,0.7,18.0,90,7.6,4.2,1009.5,11.5,73.9,6.4,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2786
24,3,0,12,20,2017,6,0.3,135,14.24419975,8.8,25.0,230,7.6,16.5,994.9,19.9,65.9,13.2,23.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2803
30,9,0,20,50,2017,6,0.06,70,21.68090057,0.2,21.0,50,11.5,11.4,1002.0,16.5,55.5,6.8,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2807
18,20,0,14,30,2017,6,0.2,690,17.08309937,9.6,26.3,320,6.9,14.9,1004.7,20.9,44.0,7.1,28.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2811
10,10,0,6,31,2017,6,0.3,310,28.89940071,3.5,26.4,360,8.9,8.6,1008.2,16.4,57.9,6.1,26.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2816
40,5,0,4,10,2017,6,0.1,107,4.044700146,10.5,29.0,360,9.8,9.9,1007.8,20.2,45.1,5.5,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2817
17,17,8,6,30,2017,6,0.01,108,25.37689972,11.1,26.8,70,9.5,9.0,1008.1,19.0,44.4,4.8,29.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2819
46,44,0,20,0,2017,6,0.01,58,13.03660011,4.6,15.8,270,9.9,2.2,1014.3,9.1,38.9,-5.1,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2858
36,7,0,12,43,2017,6,0.05,1274,30.01029968,0.6,5.4,50,10.7,-3.8,1029.7,0.5,40.3,-11.8,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2866
3,3,0,6,0,2017,6,0.01,93,16.22870064,0.4,30.3,230,8.0,18.8,1002.8,24.0,56.5,13.8,32.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2870
12,12,0,22,24,2017,6,0.02,68,25.84930038,8.2,25.7,140,5.1,18.1,1006.5,22.1,82.9,19.0,30.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2876
25,25,21,10,7,2017,6,0.01,210,37.05889893,1.6,35.0,290,6.8,18.1,1002.3,26.7,49.9,13.2,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2882
17,17,0,10,25,2017,11,0.09,75,32.53469849,0.3,7.1,270,5.4,-4.5,1022.2,0.8,40.0,-12.4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2913
35,11,14,10,40,2017,11,0.5,65,18.62700081,1.7,28.7,140,6.3,6.6,1017.3,17.3,48.0,3.7,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2917
25,24,8,9,20,2017,11,0.05,54,3.01699996,3.0,10.0,320,9.3,-2.4,1013.9,3.9,55.9,-5.1,2.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2923
19,19,17,8,15,2017,11,0.3,125,33.05830002,0.0,5.9,270,7.6,-3.4,1022.9,0.5,59.4,-7.3,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2928
8,8,0,11,16,2017,11,0.05,66,12.77260017,0.8,3.9,270,7.4,-4.6,1024.2,-1.0,35.9,-15.8,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2943
25,8,8,18,30,2017,12,0.2,146,17.77529907,1.2,6.2,290,3.2,-6.0,1026.1,0.2,58.8,-7.4,-0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2954
7,7,0,35,40,2017,12,0.3,250,16.22870064,0.3,10.4,290,11.0,-0.3,1020.6,5.8,47.5,-4.7,1.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2988
15,12,3,12,35,2018,1,0.01,110,26.43720055,0.0,2.7,250,5.8,-7.2,1026.4,-2.1,48.1,-12.8,-2.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3001
10,10,0,55,200,2018,1,1.2,577,26.57780075,0.6,6.8,290,8.8,-5.6,1021.2,2.3,47.1,-7.9,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3012
39,5,0,13,38,2018,2,0.02,200,30.85610008,1.5,2.0,160,5.1,-17.5,1026.6,-9.2,60.1,-16.7,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3031
62,23,12,12,24,2018,2,0.06,175,30.4185009,0.0,0.5,200,8.7,-18.1,1022.8,-9.3,47.1,-19.9,-5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3050
26,21,0,13,15,2018,2,0.01,105,17.59410095,0.0,4.3,360,3.7,-11.5,1020.7,-4.5,58.9,-11.8,-4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3052
38,6,0,0,0,2018,2,67.0,3166,28.55330086,0.0,-7.0,340,16.2,-12.5,1017.0,-10.2,46.6,-20.1,-7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3069
15,0,7,15,18,2018,2,0.1,98,14.15550041,0.0,-2.1,290,9.1,-12.6,1018.6,-7.0,41.8,-18.4,-5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3073
5,5,0,15,31,2018,2,0.5,69,15.28849983,0.0,6.8,270,8.6,-8.8,1013.7,-0.9,42.5,-13.5,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3092
28,7,7,30,57,2018,2,0.5,87,4.262700081,2.8,7.1,290,3.2,-5.0,1020.5,0.9,45.1,-10.0,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3114
47,17,28,22,37,2018,2,0.1,92,20.69949913,0.2,7.1,360,13.7,-8.1,1018.5,-0.9,38.4,-15.3,1.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3122
6,2,0,19,25,2018,3,0.2,56,0.0,0.0,-1.2,250,5.5,-14.6,1025.4,-7.9,49.6,-17.4,-5.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3181
7,2,4,12,50,2018,3,0.3,141,4.763599873,2.7,17.7,250,5.4,5.1,1021.4,10.6,51.4,-0.7,10.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3197
3,8,0,588,337,2018,3,40.0,941,25.84930038,0.6,23.8,250,17.2,17.6,1008.9,20.1,33.0,3.1,18.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3214
18,13,0,13,0,2018,4,0.1,140,22.66860008,0.0,20.6,200,8.5,7.3,1013.8,14.5,67.0,8.2,14.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3242
40,6,11,32,15,2018,4,0.3,234,31.39690018,0.0,12.7,90,5.6,2.6,1014.2,8.1,72.3,3.0,12.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3265
37,15,0,21,0,2018,4,0.02,129,28.55330086,11.5,20.2,110,8.5,3.1,1019.5,12.4,42.5,-1.9,13.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3278
26,11,0,73,150,2018,4,3.0,690,21.95499992,3.1,26.7,290,10.3,14.5,1010.4,20.5,21.3,-3.6,17.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3296
75,20,0,18,20,2018,4,0.08,252,26.88030052,1.4,27.3,230,8.6,2.1,1013.5,16.2,48.4,2.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3298
30,10,8,12,0,2018,4,0.15,76,14.53520012,5.0,29.2,230,9.1,7.8,1014.7,18.0,45.1,0.6,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3307
9,9,0,56,92,2018,4,3.0,685,30.6189003,8.5,28.5,160,9.6,8.6,1013.6,18.7,39.4,0.8,19.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3310
13,11,0,20,45,2018,4,0.5,122,32.24850082,6.9,28.4,270,9.2,9.4,1015.0,18.4,47.5,2.5,20.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3317
10,5,0,19,0,2018,6,0.01,210,14.27359962,13.3,32.1,200,5.5,13.8,1011.8,22.9,59.8,13.1,29.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3334
35,0,12,9,0,2018,6,0.01,1768,37.48270035,7.6,31.8,200,6.3,13.5,1004.2,22.6,53.1,10.5,30.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3361
60,20,10,12,28,2018,6,0.05,270,36.76089859,7.6,31.8,200,6.3,13.5,1004.2,22.6,53.1,10.5,30.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3360
27,23,11,6,20,2018,6,0.01,340,27.61310005,2.7,32.5,250,7.3,17.7,1000.8,24.1,54.6,13.2,30.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3364
8,8,3,19,31,2018,6,1.0,198,18.96229935,3.6,33.9,290,8.1,18.3,1005.3,25.8,56.3,15.1,33.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3373
34,14,0,16,28,2018,7,0.01,312,25.68889999,3.4,34.1,20,9.4,25.3,1003.1,29.8,64.1,21.5,35.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3386
40,23,10,13,35,2018,7,0.2,137,24.24239922,3.1,36.3,320,4.0,23.9,1001.5,30.3,52.0,18.7,37.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3392
36,15,0,18,15,2018,8,0.1,249,28.55330086,8.5,40.6,90,4.9,23.2,1000.2,31.2,57.3,20.4,40.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3393
18,12,13,30,37,2018,8,0.3,162,20.82799911,3.3,37.7,250,5.1,27.4,1004.4,32.1,54.0,21.2,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3399
10,10,6,12,25,2018,8,0.03,95,11.34809971,2.0,36.0,250,6.8,24.3,1004.6,30.0,68.4,23.1,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3405
30,31,0,28,27,2018,8,0.02,65,22.42340088,1.2,18.0,270,8.7,7.0,1007.6,12.1,52.1,1.7,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3406
20,20,12,7,0,2018,8,0.25,100,21.95499992,0.9,38.8,20,7.6,25.3,1003.2,30.0,58.5,20.1,38.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3414
10,6,0,35,60,2018,8,0.5,274,20.53280067,8.5,29.9,110,7.5,17.0,1011.3,23.5,52.4,12.4,27.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3421
15,15,15,34,15,2018,10,0.01,110,13.13399982,0.2,21.8,340,7.5,7.2,1024.0,14.1,77.0,9.7,15.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3445
17,6,0,15,10,2018,11,0.1,61,15.1796999,0.0,13.7,270,5.9,-3.3,1017.9,5.1,52.8,-4.6,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3455
23,16,11,12,7,2018,11,0.1,88,20.30750084,2.5,6.9,270,7.1,0.3,1025.3,3.7,32.8,-11.6,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3458
22,12,10,15,10,2018,11,0.03,55,16.45369911,4.1,22.4,180,9.0,0.6,1011.9,11.5,53.3,-1.0,12.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3459
11,11,0,152,349,2019,1,20.0,1508,11.38619995,0.0,2.4,290,10.9,-5.8,1025.7,-1.5,23.6,-20.1,-3.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3498
15,6,0,28,0,2019,1,0.5,48,0.0,4.3,19.9,90,4.6,7.0,1017.3,12.5,67.9,5.7,14.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3524
16,17,0,25,20,2019,1,0.03,65,14.15550041,0.1,31.6,20,7.9,25.4,1002.5,27.9,79.6,23.8,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3539
11,9,0,36,40,2019,1,1.2,150,21.86989975,0.4,3.0,230,8.8,-5.8,1017.5,-1.7,51.0,-12.5,-1.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3540
13,9,0,50,26,2019,1,0.1,285,27.17740059,0.0,5.2,270,9.3,-5.6,1013.9,-0.9,47.4,-11.1,-3.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3547
24,16,2,38,20,2019,1,1.0,192,25.07279968,0.2,5.4,180,6.3,-11.0,1022.1,-4.5,52.3,-14.4,-1.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3556
21,21,6,19,9,2019,1,0.05,77,20.00180054,0.0,2.0,270,9.6,-13.9,1025.1,-6.1,41.4,-18.4,-4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3569
22,5,0,30,15,2019,1,0.2,222,15.92280006,1.1,3.1,270,7.4,-15.5,1021.5,-4.7,53.9,-13.6,-4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3581
11,7,0,21,35,2019,1,2.0,1208,28.08410072,0.2,4.6,230,6.7,-13.6,1020.7,-2.9,53.1,-12.1,-2.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3573
26,16,4,20,25,2019,1,0.4,92,15.1796999,0.0,7.0,290,5.2,-11.0,1025.2,-3.0,47.4,-13.8,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3588
18,13,8,35,20,2019,1,0.5,217,23.6284008,1.4,12.8,290,9.0,2.3,1018.2,8.0,20.9,-13.5,5.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3598
7,7,7,21,26,2019,1,0.05,70,18.96229935,0.1,7.5,250,4.3,-7.4,1022.0,-0.4,52.1,-9.6,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3599
30,9,5,14,31,2019,2,0.1,76,8.478699684,0.0,8.0,250,6.9,-2.1,1017.5,1.9,76.1,-2.2,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3658
15,10,0,15,11,2019,2,1.0,168,23.81060028,0.5,14.1,250,5.6,0.8,1017.8,7.1,47.5,-4.1,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3659
19,19,16,16,36,2019,3,0.6,320,23.56719971,0.3,16.8,270,5.2,0.9,1011.0,8.2,47.0,-3.8,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3689
39,6,26,16,29,2019,3,0.02,75,28.03759956,12.2,12.7,140,7.7,-2.4,1021.7,3.9,60.6,-5.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3712
9,10,0,20,0,2019,3,0.1,70,16.05109978,0.5,17.2,270,9.9,9.7,1016.2,13.2,10.4,-17.8,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3715
7,7,0,16,17,2019,3,0.1,80,25.88920021,0.3,7.0,270,9.3,-1.4,1007.7,2.6,59.1,-6.2,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3729
8,6,0,18,0,2019,3,0.02,166,14.95919991,0.3,8.5,250,12.6,-5.7,1015.9,1.4,30.6,-16.7,3.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3739
9,7,0,33,35,2019,3,1.0,170,17.59410095,0.2,10.8,290,9.3,2.9,1018.3,6.7,49.9,-3.2,8.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3755
52,36,16,11,30,2019,4,0.02,75,23.75009918,1.1,11.4,320,10.4,-3.0,1019.8,4.6,42.8,-9.0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3808
17,17,5,18,8,2019,4,0.7,188,21.93799973,6.7,14.0,230,8.2,-0.2,1019.6,7.0,34.6,-9.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3831
6,6,12,11,15,2019,4,0.05,35,14.53520012,0.6,4.3,270,6.7,-3.1,1023.8,0.2,42.3,-11.7,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3842
6,6,9,631,331,2019,4,345.0,3075,35.02249908,0.7,15.9,140,13.8,-1.9,1011.0,8.4,37.0,-6.8,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3848
27,12,0,2565,265,2019,4,1227.0,1363,6.091499805,4.7,21.2,290,20.4,9.2,1001.4,15.3,18.4,-8.8,13.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3853
32,5,0,1424,403,2019,4,1260.0,1304,20.69949913,4.7,20.6,270,20.4,9.3,1004.7,14.9,17.8,-9.6,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3856
31,31,15,15,5,2019,4,0.3,102,32.67599869,2.0,21.5,340,6.4,6.1,1005.3,12.4,55.1,0.8,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3878
20,20,17,30,18,2019,4,0.5,195,15.92280006,1.9,17.4,320,8.4,1.5,1010.5,8.7,41.6,-6.4,12.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3889
26,19,11,23,0,2019,4,0.2,376,13.91580009,0.9,24.9,270,10.5,14.3,1011.9,19.5,15.3,-8.4,15.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3912
